"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8","eeg",
35.6409,-42.3076,1.7952,17.1794,6.4104,45.3845,-4.8718,-28.9744,-1.282,1.7952,-3.8459,-8.9744,-28.4614,1.282,,
37.1794,-42.3079,4.8718,14.6155,4.8718,40.2566,-4.3591,-42.3079,1.282,3.8459,-1.282,-10.0002,-25.3848,-3.8464,,
33.3335,-44.1025,6.1538,7.6924,2.564,39.4873,0,-45.1282,0,0.5127,-9.231,-10.2563,-22.0513,-10.2563,,
33.8462,-43.5898,6.1538,8.7178,3.0771,41.0259,1.0259,-41.0256,-1.0259,1.0259,-7.1797,-7.6924,-22.5642,-6.1538,,
34.1025,-42.8206,6.4102,9.4873,3.3335,42.3076,1.7949,-36.6665,-1.7949,1.7949,-5.3848,-5.8975,-23.3333,-2.3076,,
32.564,-44.3589,4.3589,8.9746,1.7949,41.2822,0.76953,-34.6152,-4.8716,0.25635,-5.3848,-5.8975,-25.3845,-0.25635,,
31.5386,-44.8718,3.3335,8.4614,0.76904,41.2822,0.25635,-31.5386,-6.9233,-0.25635,-5.3848,-5.3848,-27.436,2.8203,,
31.282,-45.1284,2.5642,8.718,0.51294,42.051,0.51294,-28.2053,-8.718,-0.51294,-4.1028,-3.5896,-28.718,6.1536,,
31.0254,-44.8718,2.3076,8.9741,0.25635,42.8203,0.76904,-24.3589,-10,-0.25635,-2.8208,-2.3076,-30.0002,9.4868,,
30.769,-44.6152,1.5386,9.7437,0,43.5898,1.0259,-20,-11.7949,0,-1.0254,0,-30.7693,12.8203,,
28.7178,-48.2051,0.5127,9.7437,-1.5386,43.0771,0,-16.9229,-6.1538,1.0259,-2.0513,0,-29.7437,17.436,,
35.8975,-44.1025,3.5898,14.3589,0,45.6411,1.0254,-15.3848,-9.231,0,-3.0771,-0.5127,-24.1025,13.8462,,
37.4358,-40.5129,7.6921,15.3845,1.5383,39.9998,1.0256,-16.4104,-13.8464,-0.51294,-10.7693,-6.6667,-27.1797,0.51294,,
38.718,-38.718,13.5896,20.7693,6.9231,37.1794,6.4104,-17.1794,-6.4104,3.3333,-7.9485,-8.9744,-26.4102,-3.3333,,
38.2053,-36.6665,12.0515,20.7693,9.4875,42.3079,10.5129,-17.6921,-2.8206,-0.76929,-1.7947,-7.9485,-18.2051,0.76929,,
39.7434,-31.5383,12.0515,16.6667,11.5383,45.8972,13.0769,-19.2307,-2.8206,-4.3591,-2.3079,-9.4871,-15.6411,2.3079,,
36.9231,-31.7949,16.4104,14.8718,13.8459,39.4871,12.3079,-27.6924,-1.0256,0.51294,-0.51294,-18.9744,-22.0513,-6.6667,,
30.2566,-37.4358,14.8718,14.3591,12.3079,38.4617,7.1794,-27.6921,-2.5642,-1.0256,1.0256,-18.4614,-22.564,-10.2561,,
28.7183,-38.9744,9.7437,13.8462,11.2822,43.5898,3.0771,-17.4358,-2.0513,-4.6152,0.51269,-7.1792,-20.5127,-0.5127,,
27.1797,-38.4614,7.6924,10.2568,8.2056,36.9233,2.0513,-22.564,-2.564,-5.1279,5.6411,-9.2305,-28.7178,-2.0513,,
32.5642,-39.7437,7.4358,9.4871,5.3845,33.0769,4.8718,-33.0769,-5.3845,-4.8718,9.4871,-17.6924,-30,-9.4871,,
42.564,-39.4873,7.1792,12.3076,9.7437,38.9741,9.7437,-31.7949,-6.667,-7.6924,5.6411,-13.3335,-20.5129,-5.6411,,
46.4102,-36.1541,14.1025,13.5894,13.0767,40.2563,11.5381,-31.0259,-4.8721,-7.436,3.8462,-8.4619,-16.1538,-3.8462,,
44.3589,-35.1282,18.2051,12.5645,9.4873,31.5386,10.5132,-38.2051,-4.3589,-4.8716,4.3589,-15.6409,-18.7178,-12.0513,,
44.1028,-34.3589,14.8718,12.3079,10.2566,32.8206,12.3079,-40.5127,-1.0256,-1.5383,1.0256,-16.4102,-18.4614,-9.7434,,
48.7178,-31.282,14.8721,15.8975,14.8721,43.0771,13.8462,-30.7693,-0.51269,0,-0.51269,-8.2051,-16.9231,0,,
53.8464,-32.8203,12.8206,21.5383,12.3079,44.6155,12.3079,-22.0513,-8.2048,-2.5642,-0.51294,-7.6921,-17.9487,0.51294,,
56.9231,-33.333,14.8718,21.0256,8.2053,40.5129,9.7439,-20.5127,-10.2561,1.0256,-1.0256,-7.6921,-21.0254,-3.0769,,
52.0513,-38.718,14.6152,10,3.3335,38.2051,3.8462,-24.8718,-9.4873,4.8716,-4.8721,-8.4614,-27.436,-3.3335,,
50.7693,-40,12.8206,8.2048,3.5896,39.4871,5.1282,-26.6667,-10.2566,3.0769,-3.5901,-8.2053,-24.1028,-3.0769,,
47.1797,-37.4358,12.3076,12.3076,4.1025,37.9487,5.1284,-33.3333,-12.3076,-3.5898,3.5898,-10.769,-22.0513,-5.6411,,
45.1284,-35.3845,15.8975,13.3335,3.5898,38.4614,2.0513,-34.3589,-11.7949,-3.0771,6.1538,-10.769,-23.0769,-2.0513,,
48.7178,-38.4617,15.8975,12.3076,4.1025,39.4868,1.5386,-25.6411,-11.2822,-2.0513,-1.5386,-9.231,-21.5386,6.6665,,
53.8462,-40,12.3076,10.2563,5.1284,40,5.1284,-23.0769,-14.8716,-6.6665,-5.1284,-8.7178,-17.9487,5.6411,,
59.2305,-33.0769,22.8203,12.0513,11.0254,43.333,12.564,-23.8462,-13.0771,-2.8208,1.7949,-6.9233,-12.564,-1.7949,,
60.2561,-31.5386,23.3333,13.0769,9.4871,44.8718,11.5383,-19.231,-10.5129,-2.8206,2.8206,-13.0769,-16.1541,-6.4104,,
59.7434,-30,15.6409,14.1028,10.5129,50.0002,8.9744,-6.9231,-7.4358,-4.8718,-0.25659,-13.0769,-20.7693,0.25659,,
55.3845,-29.7434,15.8977,13.3333,11.282,51.7952,13.3333,-1.0256,-7.1794,-3.5896,-3.0769,-6.1536,-22.564,1.0256,,
54.1028,-30,15.6409,13.0769,6.9231,48.9744,16.6667,-3.8459,-8.9744,-2.3079,2.3079,-4.3591,-16.6667,-2.8206,,
53.5898,-35.6411,8.9741,8.9741,3.3335,41.7949,10.5127,-13.5898,-15.1284,-6.9233,4.8716,-10.5127,-10,-3.3335,,
48.7178,-40,7.6924,5.1284,4.1025,36.4102,4.6152,-18.9741,-18.4614,-8.2051,-1.5386,-12.3076,-12.3076,1.5386,,
48.9744,-36.1538,9.4871,4.8718,1.7947,36.6667,3.8459,-14.1028,-13.0769,-5.8977,0.76929,-10.0002,-23.3335,-0.76929,,
61.282,-29.4871,10.0002,7.4358,1.282,39.7439,5.8977,-9.9998,-8.9744,-1.282,11.5383,-8.4617,-23.8462,-5.8972,,
66.4102,-29.4873,9.4873,7.9487,0.25635,38.7178,6.9229,-13.5898,-15.1284,-0.25635,8.9741,-9.4873,-18.7178,-0.25635,,
57.1794,-32.564,12.0515,6.9231,-0.76929,37.6926,5.8977,-13.5896,-19.2307,-6.9231,0.76929,-11.5383,-24.3589,2.3079,,
56.9229,-30.2563,15.3848,9.231,5.6411,41.0254,7.1797,-13.8462,-17.436,-7.6924,7.1797,-6.6665,-25.6411,-5.6411,,
60.769,-30,13.5898,7.436,5.3848,39.2305,10,-21.7949,-16.1541,-5.3848,9.4873,-5.3848,-19.231,-10,,
56.9231,-30.2563,11.7952,6.6667,1.5383,39.4871,11.282,-21.0256,-10.2561,-6.6667,7.1794,-8.2048,-16.9231,-1.5383,,
50.7693,-35.3848,6.1536,3.5896,2.5642,41.0256,7.1794,-17.4358,-9.2307,-8.2053,7.6921,-10.7693,-22.0515,-2.5642,,
56.9233,-35.3845,10.7695,2.0513,9.7437,43.5898,11.2822,-10.769,-11.7949,-3.5898,10.7695,-6.6665,-14.3589,-2.0513,,
56.6665,-31.5386,9.4868,-3.8462,4.8716,39.2305,6.4102,-8.4619,-18.7183,-6.9233,6.4102,-5.8975,-16.1538,3.8462,,
60.5129,-26.6665,5.1282,-3.0769,3.0769,43.0769,6.6667,-4.6155,-14.3586,-5.6409,10.7693,-4.1023,-20,7.1794,,
64.3591,-32.5642,6.4104,-0.25659,11.0256,47.4358,15.6409,-5.8972,-12.5642,-0.25659,12.0515,-6.9231,-16.6667,0.25659,,
57.436,-35.8972,12.8208,0,12.8208,45.6411,16.4106,-7.1792,-12.8203,0,9.231,-5.6406,-12.8203,-3.0767,,
47.949,-37.6924,10.0002,-3.3333,1.7947,38.718,8.4617,-12.051,-9.9998,-2.3079,12.0515,-1.7947,-16.1538,5.3845,,
45.6411,-43.0767,2.0513,-7.1792,-2.0513,36.9233,5.1284,-14.3589,-8.2051,2.0513,13.3335,-3.0767,-18.9741,12.8208,,
46.4102,-44.3589,1.7949,-7.436,-1.7949,36.6665,2.3076,-8.9741,-10,3.8462,7.436,-5.8975,-20.2563,4.8721,,
55.1282,-33.5898,11.5383,-2.3079,3.3333,35.1282,5.8972,-0.76929,-3.3333,0.76929,13.5896,-0.76929,-17.6924,-1.7952,,
65.3845,-28.9741,15.1282,-1.7947,8.9744,34.1028,14.1028,-0.76929,0.76929,-4.3586,27.949,-2.8206,-12.0513,-0.76929,,
66.1538,-32.3079,15.3848,-1.5386,7.1792,40,16.9229,-0.5127,-3.0771,-3.0771,28.7178,-5.6411,-11.7949,0.5127,,
61.5386,-32.8206,13.3335,-1.5386,0,45.1279,12.3076,4.1025,-6.1538,-4.1025,20.5127,-4.6152,-20.5129,0,,
59.7434,-31.5383,9.4871,-6.4104,-2.8206,40.2566,8.9744,2.8206,-11.5383,-13.5896,16.1541,-13.5896,-19.7437,3.8459,,
55.385,-31.7947,8.2053,-8.7175,1.0256,38.4617,9.7439,-1.0256,-15.8972,-15.8972,12.8206,-18.4614,-10.7688,6.6667,,
51.7949,-34.8718,5.1284,-7.1797,0,40.5127,6.1538,0,-15.3848,-10.769,4.6152,-13.8462,-14.3589,0.5127,,
58.7178,-35.1282,9.4873,-7.9487,-0.25635,38.2051,7.436,3.3335,-8.4614,-3.8462,8.4614,-8.9741,-19.7437,0.25635,,
61.282,-32.0513,15.1282,-13.5898,2.8206,28.9744,11.0256,-4.3591,-4.3591,-2.8206,12.0515,-6.4104,-17.6924,2.8206,,
55.1279,-32.0515,10.5127,-14.1028,4.8716,24.8716,8.4614,-15.1284,-6.9233,-0.25635,5.3843,-1.7949,-19.231,0.25635,,
49.4873,-35.1282,5.3848,-12.0513,6.9229,30,6.4102,-16.6667,-7.9487,2.3076,5.3848,-4.8716,-23.3333,-2.3076,,
45.6411,-38.4614,4.6152,-15.3845,8.2051,28.7178,12.3076,-21.0256,-5.6411,-0.5127,13.8462,-11.282,-21.5383,0.51269,,
42.8208,-41.7947,-0.25635,-21.7947,15.6411,17.1797,16.667,-36.0256,0.25635,0.25635,19.231,-7.9487,-14.6152,-0.25635,,
43.3333,-43.8462,-0.76929,-24.8718,18.2048,9.4871,12.5642,-46.4104,0.76929,2.3074,18.2048,-7.4358,-6.9231,-10.0002,,
51.5383,-34.1025,8.4617,-19.7437,19.7434,17.6921,16.6667,-39.2307,-1.282,1.282,20.7693,-8.9744,-2.3079,-9.4873,,
58.9745,-24.1024,13.3334,-15.8973,29.7435,29.2308,28.7181,-35.3844,0.51282,-1.5385,26.1542,-4.1024,-0.51282,-2.0511,,
60.2562,-22.3077,12.5643,-15.641,31.0258,33.5897,32.0511,-37.6923,-0.76917,-0.76917,21.7948,-1.2821,0.76917,-1.7948,,
58.9742,-22.5641,11.795,-8.7179,27.6925,40.5128,28.2052,-33.8461,-3.0768,0.51282,12.8204,-2.5641,-0.51282,-3.0768,,
60.2562,-25.8973,14.1024,-3.8461,28.4618,43.8461,32.5643,-34.1024,-4.8717,-0.25647,15.1283,-1.7948,0.25647,-2.8204,,
62.051,-30.7693,11.282,-11.2822,22.051,36.4104,30.2561,-45.6411,-10.2566,-2.0515,17.4358,-1.0256,1.0256,-4.1028,,
65.3845,-31.5386,6.4099,-15.6411,16.1536,35.6409,22.3074,-46.4104,-14.6155,-2.8206,12.051,1.282,-6.4104,-1.282,,
64.1023,-33.3335,6.1536,-16.9231,15.3845,37.4358,24.1023,-45.1282,-14.3591,-2.0515,11.7947,1.5383,-16.4104,-1.5383,,
56.6665,-33.5898,10,-21.282,18.2051,34.6152,28.9741,-55.6411,-8.4617,0.76904,18.7178,-0.76904,-7.436,-7.9487,,
48.2053,-35.8972,6.1541,-23.5896,18.9744,33.3337,25.6414,-62.564,-6.1536,1.0256,18.4617,-1.0256,-4.1023,-11.282,,
47.9487,-42.3079,-0.25635,-21.7949,18.2051,34.6152,25.3843,-56.6667,-6.9233,0.25635,16.1538,0.25635,-14.6155,-9.4873,,
53.0769,-39.7437,4.8718,-20.2563,22.8206,34.1023,34.6155,-53.0769,-7.436,1.282,21.282,-1.282,-7.9487,-7.436,,
48.7178,-36.9231,8.2051,-23.0769,20.5127,31.2822,32.8203,-55.3845,-7.1794,-2.564,20.5127,-4.6152,2.564,-12.3076,,
47.1794,-36.9231,5.6409,-20,15.3845,33.3333,29.7434,-49.7437,-4.1023,-0.51294,20.5129,-1.0256,0.51294,-6.1536,,
47.436,-39.2307,-0.25635,-18.718,14.1025,30,30.5127,-44.8718,-8.4614,0.25635,16.6665,-0.76904,-5.3848,0.25635,,
51.7949,-32.8206,2.564,-19.4873,16.9229,32.8203,29.231,-39.4873,-10.2563,-2.0513,14.3589,-0.5127,-5.6411,0.5127,,
62.3074,-26.9231,11.5383,-16.6667,13.0769,39.7434,27.4358,-33.5898,-10.5129,-7.4358,14.1023,-1.282,-13.5896,1.282,,
70.0002,-26.9231,8.9744,-9.9998,11.0256,40.2566,31.0256,-34.6152,-11.5383,-11.5383,10.0002,-6.4104,-22.8206,6.4104,,
73.0769,-25.3845,4.8718,-4.8718,14.1028,37.6921,33.5896,-38.2051,-11.5383,-11.0256,6.4104,-7.9485,-20.2563,7.949,,
72.0515,-24.8718,11.0256,-7.9485,13.5896,37.6921,31.5383,-37.1794,-15.1282,-11.5383,4.8718,-4.8718,-17.6921,4.8718,,
67.1794,-33.8462,7.6921,-14.8718,5.6409,31.7947,27.1794,-35.8975,-20.0002,-15.3845,1.5383,-1.5383,-18.4617,2.5642,,
60.7693,-39.231,-0.76929,-14.1028,2.8206,23.3333,26.4099,-37.1797,-14.6155,-12.5642,4.8718,0.76929,-11.5388,0.76929,,
56.1541,-31.0254,4.3591,-12.051,11.0256,23.8464,23.3337,-39.2307,-5.8972,-6.4099,13.0769,-0.76929,-8.4612,0.76929,,
54.6152,-26.9231,7.9487,-17.6924,18.7178,26.9229,26.4102,-35.1282,-7.436,-2.3076,16.6665,-1.2822,-11.0254,1.2822,,
50.769,-32.3079,4.6152,-23.0769,17.9487,22.564,33.8462,-29.7437,-7.6924,-0.5127,17.436,0.5127,-9.7437,-5.6411,,
48.9746,-30.5127,7.436,-18.7178,13.5898,16.1538,32.5645,-28.4614,-4.3589,0.25635,18.7183,-0.25635,-11.0256,-13.0769,,
56.1538,-25.3848,13.5898,-13.0771,15.1279,20.769,33.0767,-22.8206,-4.3589,0.25635,11.5381,-0.25635,-13.5898,-12.5642,,
61.0256,-23.0769,12.8206,-11.282,20.5129,28.2053,35.8977,-17.9487,-6.6667,0.51294,5.1282,-0.51294,-8.718,-11.282,,
59.4871,-19.4871,10.2566,-6.6667,22.0515,28.718,28.2053,-15.8975,-4.1023,0.51294,12.8206,-0.51294,-1.0256,-5.6409,,
57.4358,-22.5642,8.718,-6.1541,16.4099,24.615,18.9744,-17.949,-2.0515,-2.0515,15.8972,-1.0256,-2.5642,1.0256,,
52.564,-28.9744,4.3589,-11.0259,6.4102,19.7437,17.1792,-21.2822,-5.8975,-1.2822,10,-0.25635,-11.0259,0.25635,,
44.8718,-31.0256,-2.3079,-14.6155,5.8977,15.1282,15.1282,-22.8206,-8.9744,2.3079,8.4617,2.3079,-13.0769,-3.8459,,
41.7952,-31.0254,0.76929,-18.7178,15.6414,13.5901,16.1541,-24.3589,-8.4612,0.76929,11.0256,-0.76929,-12.051,-8.4612,,
47.1797,-26.1538,8.7178,-16.9231,22.564,17.436,27.6924,-22.564,-3.5898,0.5127,16.4102,-0.5127,-10.2563,-4.1025,,
46.6665,-26.6665,5.6411,-15.3845,18.4614,16.4102,28.7178,-24.6152,-3.5898,0,17.9487,0,-11.282,-0.51269,,
47.9485,-26.9231,3.3333,-18.2053,13.5896,15.6409,25.8972,-26.9231,-4.3591,-1.282,17.1794,1.282,-5.3845,-2.8206,,
48.4617,-28.4617,3.3333,-21.7949,14.1023,15.1282,26.9231,-30,-4.3591,-5.8977,13.0769,-0.76929,0.76929,-5.3845,,
47.6926,-29.7434,4.6155,-21.0256,17.4358,15.8977,30.2566,-27.1794,-2.5642,-5.1282,14.3591,-1.0256,1.0256,-1.0256,,
44.8716,-30,3.8462,-24.3591,16.1538,18.2051,27.4355,-23.8462,-4.3589,-2.8208,16.6665,0.25635,-2.3076,-0.25635,,
44.6155,-28.2051,3.0769,-26.6667,16.4104,21.5383,25.6409,-24.1025,-4.6155,-2.5642,16.9231,0.51294,-0.51294,-1.5383,,
46.6665,-24.6152,5.6411,-23.0769,17.436,22.0513,27.1797,-24.6152,-4.6152,-3.0767,15.3848,-0.5127,0.51269,-3.0767,,
47.1794,-24.6152,8.718,-22.0513,17.4358,17.4358,24.1028,-25.6409,-5.6409,-0.51294,14.8718,0.51294,-4.6155,-8.2048,,
44.3591,-28.4614,4.3591,-25.8972,17.1794,11.0256,20.7693,-32.564,-6.9231,-1.282,11.5388,1.282,-9.9998,-11.5383,,
45.1279,-26.6667,2.564,-21.0256,20.5127,16.9229,23.0767,-28.718,-4.1025,-1.5386,12.3076,1.5386,-3.5898,-4.1025,,
43.5896,-24.6155,4.6155,-19.4873,13.8459,21.0256,16.9231,-22.5642,-5.1282,-3.5896,9.7434,-1.0256,-1.0256,1.0256,,
37.6926,-27.4358,1.282,-26.4102,3.3333,16.6667,12.0515,-24.8718,-12.051,-9.4871,4.3591,-1.282,-7.9485,1.282,,
39.4871,-27.6924,-3.5896,-24.6155,6.6667,22.0515,17.9485,-22.5642,-11.7947,-8.718,6.6667,3.5896,-6.1541,6.1541,,
39.2307,-26.9231,-3.8459,-24.8718,7.949,19.2307,17.6921,-20.2561,-10.5129,-7.9485,6.9231,5.3845,-2.8206,2.8206,,
41.0256,-21.5383,1.0256,-25.1279,8.718,15.385,16.4104,-16.9229,-5.6409,-1.0256,10.7693,9.7439,-6.1536,-1.5383,,
41.282,-22.3076,0.25659,-23.3333,12.0515,18.718,14.1028,-19.2307,-2.8206,-0.25659,10.5129,4.3591,-16.1538,-0.25659,,
39.9998,-23.5898,-1.0256,-20.0002,10.2561,24.1023,14.3586,-16.9233,-4.6155,-5.1282,7.6921,1.0256,-14.3591,7.6921,,
37.4358,-26.6665,-2.5642,-25.6409,3.5901,20.0002,14.3591,-11.7947,-9.7434,-8.2048,5.6414,2.5642,-7.6921,4.1028,,
39.4873,-23.5898,1.5386,-27.6924,8.2051,20.5127,18.4614,-7.6924,-8.7178,-6.1538,5.1284,0.5127,-8.2051,-0.5127,,
43.3335,-19.2307,2.3076,-23.8459,13.0771,25.8975,21.7949,-12.0513,-6.9229,-7.4355,6.9233,-2.3076,-8.4614,6.4106,,
43.8459,-20.7693,-1.282,-28.4614,12.5642,23.8459,22.8206,-17.1794,-7.4358,-5.8972,10.5129,1.282,-6.9231,6.9231,,
42.3079,-19.2307,-2.8206,-36.1538,12.5642,22.3079,21.282,-12.5637,-6.4099,-3.8459,11.5388,4.3591,-3.3333,2.8206,,
36.6665,-15.6411,-7.436,-34.1025,5.3848,20.769,13.0767,-10,-10,-13.0771,10,1.7949,-1.7949,4.8716,,
38.9741,-11.2822,-3.0771,-23.5898,3.0771,22.564,15.3848,-6.1538,-9.7437,-6.6665,17.9487,7.1797,-3.0771,11.7949,,
36.6665,-15.6411,-2.3076,-27.436,-0.25635,17.1792,11.0254,-11.0259,-7.9487,0.25635,18.7178,3.8462,-11.0259,4.8716,,
35.3845,-15.3845,-1.5383,-29.231,2.5642,15.8972,7.1794,-12.3079,-3.5896,-5.1282,20.5129,2.5642,-8.718,1.5383,,
33.5896,-15.6409,-3.3333,-25.8975,3.8459,18.718,4.3591,-11.0256,-3.8464,-6.9231,19.7434,4.3591,-6.9231,3.3333,,
30.2563,-17.9487,-5.6411,-26.1538,0,15.8975,0,-9.231,-8.7178,0,10.769,0.5127,-13.8462,3.5898,,
34.1025,-14.1025,-0.25635,-19.7437,1.7949,15.6411,5.8975,-1.2822,-7.9487,-1.2822,6.9229,0.25635,-12.564,5.3848,,
36.6665,-13.0771,0.76904,-13.5898,0.25635,16.6665,7.4355,0.76904,-13.0771,-15.1284,3.333,-3.3335,-10.5132,-0.25635,,
36.1538,-12.564,0.25635,-14.6152,1.7949,17.6924,7.436,-2.8203,-12.564,-13.0767,2.8208,-0.25635,-9.4873,2.8208,,
25.6411,-16.4102,-3.0771,-24.6155,4.1025,8.7178,4.6152,-11.2822,-11.2822,-9.7437,4.1025,3.0771,-10.769,4.6152,,
24.1025,-11.7949,-2.564,-25.6411,7.1797,6.6665,5.1284,-11.7949,-8.7178,-9.231,9.231,3.5898,-6.6665,2.564,,
27.949,-8.4617,0.76929,-20.2563,6.9231,10.0002,4.3591,-8.9744,-6.4104,-7.9485,7.949,-0.76929,-2.8206,2.3079,,
27.1794,-10.2566,1.5383,-16.9231,5.6409,9.7434,3.5896,-1.5383,-7.1794,-8.2053,6.1541,-5.6409,-3.0769,5.1282,,
24.1028,-10.7693,-0.51294,-15.8972,0.51294,7.6921,1.0256,7.6921,-7.6921,-9.7434,5.1282,-4.1028,-5.1282,7.1794,,
16.6665,-12.564,-4.8721,-20.7693,-0.25635,6.9229,0.25635,5.3848,-2.8208,-7.9487,11.5386,3.3335,-5.8975,4.8716,,
7.9487,-15.1279,-7.9487,-30,4.8721,7.9487,1.2822,-0.76904,0.76904,-4.3589,18.2051,5.8975,-7.436,-1.2822,,
13.0769,-13.0769,-5.8977,-28.9744,7.9485,8.4617,2.3074,4.8718,-4.3591,-4.8718,12.051,0.76929,-7.4358,-0.76929,,
22.5642,-12.3079,-7.6926,-23.0771,5.6409,3.5896,2.5642,7.6921,-12.3079,-7.6926,2.5642,-2.5642,-8.2053,4.6155,,
22.0513,-12.8203,-11.2822,-25.1282,3.5898,-1.0259,1.0259,3.0771,-10.769,-7.1797,3.5898,3.0771,-12.8203,7.6924,,
14.3586,-13.3333,-10.2566,-28.718,1.5383,0.51294,-0.51294,6.1536,-10.2566,-9.2307,2.5642,5.1282,-19.4871,4.1023,,
10.5129,-12.0515,-8.4617,-26.4104,1.282,5.3845,-1.282,19.2307,-8.4617,-6.9231,7.9485,8.4617,-18.2053,9.4871,,
13.8462,-12.8203,-9.231,-25.1282,2.0513,6.6665,-2.0513,23.0771,-7.6924,-6.1538,17.9487,7.6924,-9.7437,14.3589,,
14.6155,-13.0769,-6.9231,-21.7947,1.7952,1.282,-1.282,20.2566,-11.5383,-11.0256,12.0515,2.8206,-2.8206,8.4617,,
8.4614,-14.6152,-0.25635,-15.6411,0.25635,-5.8975,1.2822,23.3335,-9.4873,-10,4.3589,3.8462,-2.8208,3.8462,,
5.8977,-14.615,-1.282,-16.6665,1.282,-6.9231,2.8206,25.8977,-2.3074,-3.8459,8.4617,2.8206,-9.4871,2.3079,,
10,-7.436,-5.3848,-19.7437,7.436,0.25635,3.3335,25.3848,-0.25635,-1.7949,10,-1.2822,-12.5642,0.76904,,
13.3335,-2.0513,-0.5127,-15.3848,14.8716,3.0767,9.2305,28.7178,-1.5386,-1.5386,2.564,-0.5127,-5.6411,0.5127,,
19.231,-1.7949,3.3335,-7.4355,11.0259,-0.25635,11.0259,25.8975,-5.3843,-2.3076,-5.3843,2.3076,-4.8716,0.25635,,
26.9233,-1.7949,3.8462,-3.333,9.4873,-0.76904,14.1025,14.1025,-7.9487,0.25635,-4.8716,3.8462,-9.4868,-0.25635,,
21.5386,-9.2305,2.0513,-12.8203,17.436,-2.0513,13.8462,0,-7.6919,0,0,0.51318,-9.2305,-4.1025,,
18.2051,-13.0769,-0.25635,-19.7437,20.2563,-0.76904,12.0513,-0.76904,-1.7949,-0.76904,10.5127,6.4102,1.7949,0.25635,,
16.6665,-15.1284,-7.436,-25.3848,11.5386,-3.3335,12.564,-4.8721,-2.3076,-3.8462,13.5898,9.4873,4.3589,2.3076,,
13.3333,-15.8977,-6.1541,-27.1797,17.4358,-1.5388,16.4099,-11.7952,-1.0256,-1.5388,18.4612,6.6667,1.5383,1.0256,,
7.9487,-18.718,-8.4614,-24.3589,22.3076,4.3589,8.4614,-10.5127,-2.8203,-2.3076,19.231,4.3589,-2.3076,2.3076,,
2.0513,-18.9746,-11.7949,-19.4873,13.333,10.2563,2.564,-3.5898,-2.0513,-5.6411,11.7949,6.6665,-2.5645,10.2563,,
-4.615,-18.4614,-10.7688,-22.564,5.1287,11.7952,4.6155,-3.5896,1.0256,-1.0256,9.7439,9.2312,-4.1023,7.6926,,
-1.5388,-18.9746,-7.6926,-21.5386,10.2561,9.7434,8.2048,-1.0256,1.0256,5.6409,13.8459,7.1794,-10.7693,-4.1028,,
6.6665,-15.8975,-5.1284,-14.3589,11.7949,11.2822,12.3076,4.6152,-4.1025,-1.5386,11.2822,1.5386,-20.5129,-2.564,,
4.3589,-15.6411,-6.9233,-16.1538,2.3076,16.1538,12.0513,5.3848,-10.5127,-8.9746,2.8203,-2.3076,-23.3335,3.3335,,
1.7949,-19.7437,-10.5127,-23.8462,0.25635,15.1279,5.8975,-1.2822,-13.0771,0.25635,0.25635,-0.25635,-17.6924,0.25635,,
4.3589,-24.8718,-13.0767,-25.3845,0.76953,8.9746,0.76953,-9.4873,-13.5898,4.8721,0.25635,1.2822,-13.5898,-0.25635,,
-0.51294,-26.1541,-13.8464,-20.0002,3.5896,6.6667,0.51294,-6.1541,-9.7439,1.5383,4.6155,9.2307,-10.2566,6.6667,,
-15.5129,-27.6924,-17.9485,-24.6155,4.1028,4.6155,-1.0256,1.0256,-8.718,2.5642,6.1541,15.8972,-11.7947,4.1028,,
-20,-27.6924,-17.436,-28.2051,2.0513,5.6411,-2.0513,3.5898,-8.2051,4.1025,3.5898,11.7949,-8.7178,2.0513,,
-14.3591,-26.6667,-13.3333,-25.1284,2.5642,8.718,-3.0769,0.51294,-7.1794,-0.51294,2.051,5.6409,2.051,2.5642,,
-13.3335,-23.5898,-13.8462,-25.1282,4.6152,8.7178,-4.1025,2.0513,-7.1797,-2.0513,3.5898,5.6411,5.6411,3.5898,,
-15.3845,-20.5129,-16.9231,-25.1284,4.6155,8.718,2.5642,3.5896,-9.2307,-2.5642,6.6667,4.1023,-4.6155,4.1023,,
-11.0259,-17.1797,-14.1025,-19.231,3.8462,11.5386,5.3848,2.3076,-7.436,-2.3076,11.0254,2.3076,-12.0513,5.3848,,
-3.3333,-16.1541,-13.0769,-13.0769,3.8459,14.6155,1.282,5.8972,-3.8459,-1.282,14.1023,7.4358,-4.8718,11.0256,,
3.0769,-15.8972,-15.3845,-13.3333,1.0256,13.3333,-1.0256,9.7434,-6.1536,-4.6155,13.3333,9.7434,-4.1023,15.3845,,
14.3591,-13.8459,-9.7434,-8.2053,0.51294,13.8464,-0.51294,15.3845,-5.1282,-2.051,15.3845,12.8206,-11.7947,16.9231,,
13.0769,-16.1541,-7.4358,-4.3591,0.25659,11.0256,-1.282,16.6667,-3.3333,-0.25659,11.0256,12.5642,-19.7434,14.6155,,
4.3586,-16.6667,-7.949,-6.9231,-0.76929,12.5642,0.76929,18.2048,-1.7952,-3.3333,11.0256,11.0256,-19.7439,14.6155,,
3.5898,-13.3335,-6.667,-11.2822,-2.564,15.8975,0,24.1025,0,-1.0259,18.9741,14.8716,-16.4102,14.8716,,
